date;category;value
2025-05-11;Ателье, химчистка и ремонт одежды;32.662388
2025-05-04;Ателье, химчистка и ремонт одежды;34.942234
2025-04-27;Ателье, химчистка и ремонт одежды;47.553272
2025-04-20;Ателье, химчистка и ремонт одежды;45.43774
2025-04-13;Ателье, химчистка и ремонт одежды;38.536587
2025-04-06;Ателье, химчистка и ремонт одежды;36.605904
2025-03-30;Ателье, химчистка и ремонт одежды;43.97946
2025-03-23;Ателье, химчистка и ремонт одежды;41.412067
2025-03-16;Ателье, химчистка и ремонт одежды;40.878048
2025-03-09;Ателье, химчистка и ремонт одежды;28.759949
2025-03-02;Ателье, химчистка и ремонт одежды;34.3466
2025-02-23;Ателье, химчистка и ремонт одежды;29.006418
2025-02-16;Ателье, химчистка и ремонт одежды;33.79204
2025-02-09;Ателье, химчистка и ремонт одежды;26.418486
2025-02-02;Ателье, химчистка и ремонт одежды;31.717587
2025-01-26;Ателье, химчистка и ремонт одежды;31.347881
2025-01-19;Ателье, химчистка и ремонт одежды;30.957638
2025-01-12;Ателье, химчистка и ремонт одежды;18.942234
2025-01-05;Ателье, химчистка и ремонт одежды;-3.9383826
2024-12-29;Ателье, химчистка и ремонт одежды;36.441593
2024-12-22;Ателье, химчистка и ремонт одежды;33.709885
2024-12-15;Ателье, химчистка и ремонт одежды;39.008987
2024-12-08;Ателье, химчистка и ремонт одежды;33.976894
2024-12-01;Ателье, химчистка и ремонт одежды;37.01669
2024-11-24;Ателье, химчистка и ремонт одежды;37.42747
2024-11-17;Ателье, химчистка и ремонт одежды;34.57253
2024-11-10;Ателье, химчистка и ремонт одежды;34.51091
2024-11-03;Ателье, химчистка и ремонт одежды;32.025673
2024-10-27;Ателье, химчистка и ремонт одежды;37.42747
2024-10-20;Ателье, химчистка и ремонт одежды;39.13222
2024-10-13;Ателье, химчистка и ремонт одежды;33.155327
2024-10-06;Ателье, химчистка и ремонт одежды;30.813864
2024-09-29;Ателье, химчистка и ремонт одежды;30.238768
2024-09-22;Ателье, химчистка и ремонт одежды;28.390244
2024-09-15;Ателье, химчистка и ремонт одежды;31.799744
2024-09-08;Ателье, химчистка и ремонт одежды;25.761232
2024-09-01;Ателье, химчистка и ремонт одежды;33.463413
2024-08-25;Ателье, химчистка и ремонт одежды;25.905006
2024-08-18;Ателье, химчистка и ремонт одежды;23.604622
2024-08-11;Ателье, химчистка и ремонт одежды;25.637997
2024-08-04;Ателье, химчистка и ремонт одежды;24.467266
2024-07-28;Ателье, химчистка и ремонт одежды;19.373556
2024-07-21;Ателье, химчистка и ремонт одежды;23.563543
2024-07-14;Ателье, химчистка и ремонт одежды;20.154043
2024-07-07;Ателье, химчистка и ремонт одежды;23.89217
2024-06-30;Ателье, химчистка и ремонт одежды;26.931965
2024-06-23;Ателье, химчистка и ремонт одежды;27.424904
2024-06-16;Ателье, химчистка и ремонт одежды;27.691914
2024-06-09;Ателье, химчистка и ремонт одежды;29.088575
2024-06-02;Ателье, химчистка и ремонт одежды;28.24647
2024-05-26;Ателье, химчистка и ремонт одежды;26.151476
2025-07-06;Бытовая техника;-1.2029413
2025-06-29;Бытовая техника;-3.7850294
2025-06-22;Бытовая техника;-3.0056589
2025-06-15;Бытовая техника;-2.300837
2025-06-08;Бытовая техника;-0.91830164
2025-06-01;Бытовая техника;-3.6562638
2025-05-25;Бытовая техника;-2.6939108
2025-05-18;Бытовая техника;-2.1110773
2025-05-11;Бытовая техника;-3.6359324
2025-05-04;Бытовая техника;-4.150995
2025-04-27;Бытовая техника;-2.6939108
2025-04-20;Бытовая техника;-3.4529498
2025-04-13;Бытовая техника;-2.9243333
2025-04-06;Бытовая техника;-3.6494865
2025-03-30;Бытовая техника;-3.8460236
2025-03-23;Бытовая техника;-3.1886415
2025-03-16;Бытовая техника;-3.0124362
2025-03-09;Бытовая техника;-3.7037036
2025-03-02;Бытовая техника;-3.669818
2025-02-23;Бытовая техника;-4.6525025
2025-02-16;Бытовая техника;-2.964996
2025-02-09;Бытовая техника;-3.6833723
2025-02-02;Бытовая техника;-3.9476805
2025-01-26;Бытовая техника;-2.9853275
2025-01-19;Бытовая техника;-2.1314087
2025-01-12;Бытовая техника;-6.5501
2025-01-05;Бытовая техника;-9.599811
2024-12-29;Бытовая техника;2.2737284
2024-12-22;Бытовая техника;-1.0470672
2024-12-15;Бытовая техника;0.09149131
2024-12-08;Бытовая техника;-0.7963132
2024-12-01;Бытовая техника;-0.70143336
2024-11-24;Бытовая техника;-0.5387821
2024-11-17;Бытовая техника;-1.4943581
2024-11-10;Бытовая техника;-1.8264376
2024-11-03;Бытовая техника;-1.5621294
2024-10-27;Бытовая техника;0.14570838
2024-10-20;Бытовая техника;0.57266784
2024-10-13;Бытовая техника;-0.5116736
2024-10-06;Бытовая техника;0.10504558
2024-09-29;Бытовая техника;-2.599031
2024-09-22;Бытовая техника;-2.4160483
2024-09-15;Бытовая техника;-0.13893124
2024-09-08;Бытовая техника;-1.0809529
2024-09-01;Бытовая техника;-0.97251874
2024-08-25;Бытовая техника;-2.8972247
2024-08-18;Бытовая техника;-3.1750872
2024-08-11;Бытовая техника;-1.5689065
2024-08-04;Бытовая техника;-1.1216156
2024-07-28;Бытовая техника;-2.7955678
2024-07-21;Бытовая техника;-0.8776388
2024-07-14;Бытовая техника;-1.7383349
2024-07-07;Бытовая техника;0.15926264
2024-06-30;Бытовая техника;0.21347971
2024-06-23;Бытовая техника;-0.9521873
2024-06-16;Бытовая техника;-0.8911931
2024-06-09;Бытовая техника;-0.8301989
2024-06-02;Бытовая техника;-1.5282437
2024-05-26;Бытовая техника;-3.1615329
2024-05-19;Бытовая техника;-2.8430078
2024-05-12;Бытовая техника;-2.8158991
2024-05-05;Бытовая техника;-6.4145575
2024-04-28;Бытовая техника;-1.2368269
2024-04-21;Бытовая техника;-2.754905
2024-04-14;Бытовая техника;-3.1615329
2024-04-07;Бытовая техника;-2.449934
2024-03-31;Бытовая техника;-3.8528006
2024-03-24;Бытовая техника;-2.3347228
2024-03-17;Бытовая техника;-2.0433059
2024-03-10;Бытовая техника;-0.4710108
2024-03-03;Бытовая техника;0.40323946
2024-02-25;Бытовая техника;-1.6163465
2024-02-18;Бытовая техника;-1.2707126
2024-02-11;Бытовая техника;-1.9280946
2024-02-04;Бытовая техника;-1.5146894
2024-01-28;Бытовая техника;-1.5146894
2024-01-21;Бытовая техника;-1.0809529
2024-01-14;Бытовая техника;-0.010165701
2024-01-07;Бытовая техника;-9.606587
2023-12-31;Бытовая техника;7.092271
2023-12-24;Бытовая техника;4.571177
2023-12-17;Бытовая техника;3.4936125
2023-12-10;Бытовая техника;3.5478296
2023-12-03;Бытовая техника;3.4868355
2023-11-26;Бытовая техника;5.9333806
2023-11-19;Бытовая техника;5.689404
2023-11-12;Бытовая техника;5.3234386
2023-11-05;Бытовая техника;5.3979874
2023-10-29;Бытовая техника;6.6314254
2023-10-22;Бытовая техника;6.4755516
2023-10-15;Бытовая техника;6.184135
2023-10-08;Бытовая техника;5.4250956
2023-10-01;Бытовая техника;4.5643997
2023-09-24;Бытовая техника;4.9168105
2023-09-17;Бытовая техника;5.702958
2023-09-10;Бытовая техника;5.6216326
2023-09-03;Бытовая техника;6.8889565
2023-08-27;Бытовая техника;6.4213343
2023-08-20;Бытовая техника;6.543323
2023-08-13;Бытовая техника;6.9770594
2023-08-06;Бытовая техника;6.2722373
2023-07-30;Бытовая техника;5.1540103
2023-07-23;Бытовая техника;6.3535633
2023-07-16;Бытовая техника;7.0719395
2023-07-09;Бытовая техника;7.5802245
2023-07-02;Бытовая техника;7.7564297
2023-06-25;Бытовая техника;7.004168
2023-06-18;Бытовая техника;7.465013
2023-06-11;Бытовая техника;7.925858
2023-06-04;Бытовая техника;7.85131
2023-05-28;Бытовая техника;7.8919725
2023-05-21;Бытовая техника;9.125411
2023-05-14;Бытовая техника;6.970282
2023-05-07;Бытовая техника;8.4205885
2023-04-30;Бытовая техника;9.986107
2023-04-23;Бытовая техника;10.141981
2023-04-16;Бытовая техника;15.265494
2023-04-09;Бытовая техника;15.25194
2023-04-02;Бытовая техника;15.367151
2023-03-26;Бытовая техника;15.767002
2023-03-19;Бытовая техника;16.214293
2023-03-12;Бытовая техника;17.230864
2023-03-05;Бытовая техника;18.39653
2023-02-26;Бытовая техника;16.349836
2023-02-19;Бытовая техника;17.827251
2023-02-12;Бытовая техника;17.4274
2023-02-05;Бытовая техника;18.776049
2023-01-29;Бытовая техника;18.01701
2023-01-22;Бытовая техника;18.667616
2023-01-15;Бытовая техника;18.769272
2023-01-08;Бытовая техника;9.9657755
2023-01-01;Бытовая техника;25.133001
2022-12-25;Бытовая техника;25.139778
2022-12-18;Бытовая техника;23.486158
2022-12-11;Бытовая техника;22.06296
2022-12-04;Бытовая техника;23.208296
2022-11-27;Бытовая техника;22.923656
2022-11-20;Бытовая техника;23.36417
2022-11-13;Бытовая техника;22.788113
2022-11-06;Бытовая техника;21.44624
2022-10-30;Бытовая техника;20.463556
2022-10-23;Бытовая техника;20.497442
2022-10-16;Бытовая техника;19.453762
2022-10-09;Бытовая техника;15.536579
2022-10-02;Бытовая техника;13.035817
2022-09-25;Бытовая техника;9.0102
2022-09-18;Бытовая техника;6.096032
2022-09-11;Бытовая техника;1.8196604
2022-09-04;Бытовая техника;0.5997763
2022-08-28;Бытовая техника;0.14570838
2022-08-21;Бытовая техника;0.28125107
2022-08-14;Бытовая техника;0.69465625
2022-08-07;Бытовая техника;1.690895
2022-07-31;Бытовая техника;0.26091966
2022-07-24;Бытовая техника;0.35579953
2022-07-17;Бытовая техника;0.7488733
2022-07-10;Бытовая техника;0.430348
2022-07-03;Бытовая техника;1.8332148
2022-06-26;Бытовая техника;0.91830164
2022-06-19;Бытовая техника;0.15926264
2022-06-12;Бытовая техника;0.26091966
2022-06-05;Бытовая техника;1.9348718
2022-05-29;Бытовая техника;0.084714174
2022-05-22;Бытовая техника;-0.57944494
2022-05-15;Бытовая техника;-2.5448139
2022-05-08;Бытовая техника;-2.2669513
2022-05-01;Бытовая техника;6.5162144
2022-04-24;Бытовая техника;-1.6231235
2022-04-17;Бытовая техника;-1.5079123
2022-04-10;Бытовая техника;-2.856562
2022-04-03;Бытовая техника;-2.605808
2022-03-27;Бытовая техника;-1.1826099
2022-03-20;Бытовая техника;-0.72176474
2022-03-13;Бытовая техника;-1.697672
2022-03-06;Бытовая техника;2.1652944
2022-02-27;Бытовая техника;2.4228253
2022-02-20;Бытовая техника;1.9348718
2022-02-13;Бытовая техника;1.2368269
2022-02-06;Бытовая техника;0.084714174
2022-01-30;Бытовая техника;1.1012843
2022-01-23;Бытовая техника;0.8776388
2022-01-16;Бытовая техника;0.49811935
2022-01-09;Бытовая техника;-6.0079293
2022-01-02;Бытовая техника;3.6427095
2021-12-26;Бытовая техника;4.171326
2021-12-19;Бытовая техника;3.3174071
2021-12-12;Бытовая техника;2.050083
2021-12-05;Бытовая техника;1.9687574
2021-11-28;Бытовая техника;1.6705635
2021-11-21;Бытовая техника;1.3249297
2021-11-14;Бытовая техника;-0.023719968
2021-11-07;Бытовая техника;-12.107349
2021-10-31;Бытовая техника;-0.037274238
2021-10-24;Бытовая техника;1.3249297
2021-10-17;Бытовая техника;0.41679373
2021-10-10;Бытовая техника;0.5252279
2021-10-03;Бытовая техника;9.518485
2021-09-26;Бытовая техника;9.132188
2021-09-19;Бытовая техника;0.40323946
2021-09-12;Бытовая техника;0.6268849
2021-09-05;Бытовая техника;10.263969
2021-08-29;Бытовая техника;9.220291
2021-08-22;Бытовая техника;0.11182271
2021-08-15;Бытовая техника;-0.010165701
2021-08-08;Бытовая техника;0.09826844
2021-08-01;Бытовая техника;0.28125107
2021-07-25;Бытовая техника;0.8234218
2021-07-18;Бытовая техника;-0.66077054
2021-07-11;Бытовая техника;-1.8738775
2021-07-04;Бытовая техника;-1.3520383
2021-06-27;Бытовая техника;-0.39646232
2021-06-20;Бытовая техника;-1.7315577
2021-06-13;Бытовая техника;-1.7044492
2021-06-06;Бытовая техника;-1.6366779
2021-05-30;Бытовая техника;-1.8942089
2021-05-23;Бытовая техника;-1.995866
2021-05-16;Бытовая техника;-3.0124362
2021-05-09;Бытовая техника;-35.28515
2021-05-02;Бытовая техника;-1.8332148
2021-04-25;Бытовая техника;-1.8942089
2021-04-18;Бытовая техника;-2.5448139
2021-04-11;Бытовая техника;-3.21575
2021-04-04;Бытовая техника;-3.12087
2021-03-28;Бытовая техника;-3.5071669
2021-03-21;Бытовая техника;-0.016942834
2021-03-14;Бытовая техника;0.1321541
2021-03-07;Бытовая техника;2.2940598
2021-02-28;Бытовая техника;-0.05760564
2021-02-21;Бытовая техника;1.3181525
2021-02-14;Бытовая техника;-0.28802818
2021-02-07;Бытовая техника;-0.97251874
2023-09-03;Зоомагазины;8.681463
2023-08-27;Зоомагазины;8.667794
2023-08-20;Зоомагазины;8.387582
2023-08-13;Зоомагазины;8.332906
2023-08-06;Зоомагазины;7.813488
2023-07-30;Зоомагазины;8.339741
2023-07-23;Зоомагазины;7.758812
2023-07-16;Зоомагазины;7.9160047
2023-07-09;Зоомагазины;7.6426263
2023-07-02;Зоомагазины;7.7451434
2023-06-25;Зоомагазины;7.4785995
2023-06-18;Зоомагазины;7.7041364
2023-06-11;Зоомагазины;7.895501
2023-06-04;Зоомагазины;8.011687
2023-05-28;Зоомагазины;7.458096
2023-05-21;Зоомагазины;8.8659935
2023-05-14;Зоомагазины;7.813488
2023-05-07;Зоомагазины;8.428589
2023-04-30;Зоомагазины;8.469595
2023-04-23;Зоомагазины;8.394416
2023-04-16;Зоомагазины;7.6562953
2023-04-09;Зоомагазины;7.6289577
2023-04-02;Зоомагазины;7.820322
2023-03-26;Зоомагазины;7.7656465
2023-03-19;Зоомагазины;7.328242
2023-03-12;Зоомагазины;6.016027
2023-03-05;Зоомагазины;7.451262
2023-02-26;Зоомагазины;5.8588343
2023-02-19;Зоомагазины;6.473935
2023-02-12;Зоомагазины;5.988689
2023-02-05;Зоомагазины;6.09804
2023-01-29;Зоомагазины;5.9818544
2023-01-22;Зоомагазины;5.387257
2023-01-15;Зоомагазины;5.230065
2023-01-08;Зоомагазины;-0.31951064
2023-01-01;Зоомагазины;5.9681854
2022-12-25;Зоомагазины;6.316743
2022-12-18;Зоомагазины;6.139047
2022-12-11;Зоомагазины;5.4282637
2022-12-04;Зоомагазины;5.448767
2022-11-27;Зоомагазины;4.9361835
2022-11-20;Зоомагазины;5.503443
2022-11-13;Зоомагазины;5.462436
2022-11-06;Зоомагазины;4.91568
2022-10-30;Зоомагазины;4.628633
2022-10-23;Зоомагазины;4.7926598
2022-10-16;Зоомагазины;5.202727
2022-10-09;Зоомагазины;4.8610044
2022-10-02;Зоомагазины;4.4714403
2022-09-25;Зоомагазины;4.2117314
2022-09-18;Зоомагазины;4.7789907
2022-09-11;Зоомагазины;4.7584877
2022-09-04;Зоомагазины;4.553454
2022-08-28;Зоомагазины;4.3210826
2022-08-21;Зоомагазины;4.2595725
2022-08-14;Зоомагазины;4.3552547
2022-08-07;Зоомагазины;4.013532
2022-07-31;Зоомагазины;3.9725256
2022-07-24;Зоомагазины;4.1980624
2022-07-17;Зоомагазины;4.491944
2022-07-10;Зоомагазины;3.555624
2022-07-03;Зоомагазины;4.314248
2022-06-26;Зоомагазины;4.457772
2022-06-19;Зоомагазины;4.519282
2022-06-12;Зоомагазины;4.5124474
2022-06-05;Зоомагазины;4.6559706
2022-05-29;Зоомагазины;4.2254004
2022-05-22;Зоомагазины;4.3962617
2022-05-15;Зоомагазины;3.829002
2022-05-08;Зоомагазины;3.829002
2022-05-01;Зоомагазины;4.8131633
2022-04-24;Зоомагазины;4.2117314
2022-04-17;Зоомагазины;4.6696396
2022-04-10;Зоомагазины;4.04087
2022-04-03;Зоомагазины;4.2595725
2022-03-27;Зоомагазины;5.6059594
2022-03-20;Зоомагазины;5.189058
2022-03-13;Зоомагазины;4.4851093
2022-03-06;Зоомагазины;5.264237
2022-02-27;Зоомагазины;4.580792
2022-02-20;Зоомагазины;4.7789907
2022-02-13;Зоомагазины;4.4235992
2022-02-06;Зоомагазины;4.095546
2022-01-30;Зоомагазины;3.9930289
2022-01-23;Зоомагазины;3.8153331
2022-01-16;Зоомагазины;3.6718097
2022-01-09;Зоомагазины;-0.80475676
2022-01-02;Зоомагазины;3.1455567
2021-12-26;Зоомагазины;4.129718
2021-12-19;Зоомагазины;4.1502213
2021-12-12;Зоомагазины;3.7264853
2021-12-05;Зоомагазины;3.3095837
2021-11-28;Зоомагазины;3.3095837
2021-11-21;Зоомагазины;3.2890801
2021-11-14;Зоомагазины;3.193398
2021-11-07;Зоомагазины;1.095221
2021-10-31;Зоомагазины;2.9951987
2021-10-24;Зоомагазины;3.6102996
2021-10-17;Зоомагазины;3.2890801
2021-10-10;Зоомагазины;3.0362055
2021-10-03;Зоомагазины;3.0840466
2021-09-26;Зоомагазины;3.2207358
2021-09-19;Зоомагазины;3.555624
2021-09-12;Зоомагазины;3.1523912
2021-09-05;Зоомагазины;3.1455567
2021-08-29;Зоомагазины;3.04304
2021-08-22;Зоомагазины;3.0225365
2021-08-15;Зоомагазины;3.029371
2021-08-08;Зоомагазины;2.6739795
2021-08-01;Зоомагазины;2.243409
2021-07-25;Зоомагазины;2.3254225
2021-07-18;Зоомагазины;2.2775812
2021-07-11;Зоомагазины;2.2639124
2021-07-04;Зоомагазины;2.4279392
2021-06-27;Зоомагазины;2.4142704
2021-06-20;Зоомагазины;2.3937669
2021-06-13;Зоомагазины;2.5988007
2021-06-06;Зоомагазины;2.5441248
2021-05-30;Зоомагазины;2.4484427
2021-05-23;Зоомагазины;2.257078
2021-05-16;Зоомагазины;1.8333418
2021-05-09;Зоомагазины;-27.759838
2021-05-02;Зоомагазины;2.318588
2021-04-25;Зоомагазины;2.4621115
2021-04-18;Зоомагазины;2.3937669
2021-04-11;Зоомагазины;1.5804671
2021-04-04;Зоомагазины;1.6146394
2021-03-28;Зоомагазины;1.0747176
2021-03-21;Зоомагазины;0.82867736
2021-03-14;Зоомагазины;0.43911356
2021-03-07;Зоомагазины;0.7945051
2021-02-28;Зоомагазины;0.090556495
2021-02-21;Зоомагазины;0.3776035
2021-02-14;Зоомагазины;-0.19649051
2021-02-07;Зоомагазины;-0.27166948
2025-07-06;Зоомагазины;14.743623
2025-06-29;Зоомагазины;14.511251
2025-06-22;Зоомагазины;14.449741
2025-06-15;Зоомагазины;14.982828
2025-06-08;Зоомагазины;15.017001
2025-06-01;Зоомагазины;13.568097
2025-05-25;Зоомагазины;14.770961
2025-05-18;Зоомагазины;14.641106
2025-05-11;Зоомагазины;12.966665
2025-05-04;Зоомагазины;13.622772
2025-04-27;Зоомагазины;14.360893
2025-04-20;Зоомагазины;12.078186
2025-04-13;Зоомагазины;11.586105
2025-04-06;Зоомагазины;10.137201
2025-03-30;Зоомагазины;10.752302
2025-03-23;Зоомагазины;10.888991
2025-03-16;Зоомагазины;10.888991
2025-03-09;Зоомагазины;8.483264
2025-03-02;Зоомагазины;9.986844
2025-02-23;Зоомагазины;8.346575
2025-02-16;Зоомагазины;9.863824
2025-02-09;Зоомагазины;8.394416
2025-02-02;Зоомагазины;9.194047
2025-01-26;Зоомагазины;9.303398
2025-01-19;Зоомагазины;8.989014
2025-01-12;Зоомагазины;5.6059594
2025-01-05;Зоомагазины;2.5919662
2024-12-29;Зоомагазины;11.312728
2024-12-22;Зоомагазины;8.84549
2024-12-15;Зоомагазины;9.5767765
2024-12-08;Зоомагазины;8.189383
2024-12-01;Зоомагазины;9.310233
2024-11-24;Зоомагазины;8.961676
2024-11-17;Зоомагазины;8.592615
2024-11-10;Зоомагазины;8.2919
2024-11-03;Зоомагазины;8.510602
2024-10-27;Зоомагазины;9.7203
2024-10-20;Зоомагазины;9.672459
2024-10-13;Зоомагазины;8.162045
2024-10-06;Зоомагазины;8.859159
2024-09-29;Зоомагазины;8.114203
2024-09-22;Зоомагазины;8.305569
2024-09-15;Зоомагазины;9.78181
2024-09-08;Зоомагазины;9.139372
2024-09-01;Зоомагазины;9.788645
2024-08-25;Зоомагазины;8.954842
2024-08-18;Зоомагазины;6.678969
2024-08-11;Зоомагазины;7.7041364
2024-08-04;Зоомагазины;6.016027
2024-07-28;Зоомагазины;5.5239463
2024-07-21;Зоомагазины;5.8725033
2024-07-14;Зоомагазины;5.435098
2024-07-07;Зоомагазины;6.385087
2024-06-30;Зоомагазины;6.624293
2024-06-23;Зоомагазины;6.111709
2024-06-16;Зоомагазины;6.15955
2024-06-09;Зоомагазины;6.5012727
2024-06-02;Зоомагазины;6.617459
2024-05-26;Зоомагазины;5.612794
2024-05-19;Зоомагазины;6.002358
2024-05-12;Зоомагазины;5.776821
2024-05-05;Зоомагазины;3.4736104
2024-04-28;Зоомагазины;7.2257247
2024-04-21;Зоомагазины;5.8041587
2024-04-14;Зоомагазины;5.9613514
2024-04-07;Зоомагазины;5.5991254
2024-03-31;Зоомагазины;5.4419327
2024-03-24;Зоомагазины;6.15955
2024-03-17;Зоомагазины;6.3577495
2024-03-10;Зоомагазины;5.0933757
2024-03-03;Зоомагазины;6.077537
2024-02-25;Зоомагазины;5.0592036
2024-02-18;Зоомагазины;5.54445
2024-02-11;Зоомагазины;5.1480513
2024-02-04;Зоомагазины;5.3667536
2024-01-28;Зоомагазины;4.9225144
2024-01-21;Зоомагазины;4.85417
2024-01-14;Зоомагазины;4.375758
2024-01-07;Зоомагазины;-3.0806293
2023-12-31;Зоомагазины;9.959506
2023-12-24;Зоомагазины;8.934338
2023-12-17;Зоомагазины;8.257728
2023-12-10;Зоомагазины;7.881832
2023-12-03;Зоомагазины;8.544774
2023-11-26;Зоомагазины;8.298734
2023-11-19;Зоомагазины;8.490099
2023-11-12;Зоомагазины;8.107369
2023-11-05;Зоомагазины;8.524271
2023-10-29;Зоомагазины;8.326072
2023-10-22;Зоомагазины;7.9843493
2023-10-15;Зоомагазины;8.442258
2023-10-08;Зоомагазины;8.435423
2023-10-01;Зоомагазины;8.565277
2023-09-24;Зоомагазины;8.496933
2023-09-17;Зоомагазины;8.804483
2023-09-10;Зоомагазины;8.606284
2025-07-06;Контент и СМИ – Физические товары;0.028429283
2025-06-29;Контент и СМИ – Физические товары;-0.63965887
2025-06-22;Контент и СМИ – Физические товары;0.014214641
2025-06-15;Контент и СМИ – Физические товары;-2.8002844
2025-06-08;Контент и СМИ – Физические товары;2.6723526
2025-06-01;Контент и СМИ – Физические товары;0.08528785
2025-05-25;Контент и СМИ – Физические товары;2.2459133
2025-05-18;Контент и СМИ – Физические товары;3.2267234
2025-05-11;Контент и СМИ – Физические товары;-3.127221
2025-05-04;Контент и СМИ – Физические товары;-1.8905473
2025-04-27;Контент и СМИ – Физические товары;2.615494
2025-04-20;Контент и СМИ – Физические товары;2.97086
2025-04-13;Контент и СМИ – Физические товары;4.96091
2025-04-06;Контент и СМИ – Физические товары;1.0803127
2025-03-30;Контент и СМИ – Физические товары;3.3546553
2025-03-23;Контент и СМИ – Физические товары;4.235963
2025-03-16;Контент и СМИ – Физические товары;3.795309
2025-03-09;Контент и СМИ – Физические товары;2.9566453
2025-03-02;Контент и СМИ – Физические товары;4.7334757
2025-02-23;Контент и СМИ – Физические товары;3.283582
2025-02-16;Контент и СМИ – Физические товары;4.8187633
2025-02-09;Контент и СМИ – Физические товары;1.7199715
2025-02-02;Контент и СМИ – Физические товары;2.8997867
2025-01-26;Контент и СМИ – Физические товары;2.3027718
2025-01-19;Контент и СМИ – Физические товары;2.4307036
2025-01-12;Контент и СМИ – Физические товары;-7.5764036
2025-01-05;Контент и СМИ – Физические товары;-15.280739
2024-12-29;Контент и СМИ – Физические товары;9.893391
2024-12-22;Контент и СМИ – Физические товары;4.079602
2024-12-15;Контент и СМИ – Физические товары;4.4633975
2024-12-08;Контент и СМИ – Физические товары;4.3070364
2024-12-01;Контент и СМИ – Физические товары;3.4257286
2024-11-24;Контент и СМИ – Физические товары;0.22743426
2024-11-17;Контент и СМИ – Физические товары;1.7341862
2024-11-10;Контент и СМИ – Физические товары;0.95238096
2024-11-03;Контент и СМИ – Физические товары;1.3788202
2024-10-27;Контент и СМИ – Физические товары;4.2928214
2024-10-20;Контент и СМИ – Физические товары;4.434968
2024-10-13;Контент и СМИ – Физические товары;1.9616205
2024-10-06;Контент и СМИ – Физические товары;7.5479746
2024-09-29;Контент и СМИ – Физические товары;2.4307036
2024-09-22;Контент и СМИ – Физические товары;3.4968016
2024-09-15;Контент и СМИ – Физические товары;5.714286
2024-09-08;Контент и СМИ – Физические товары;7.93177
2024-09-01;Контент и СМИ – Физические товары;7.2778964
2024-08-25;Контент и СМИ – Физические товары;4.6481876
2024-08-18;Контент и СМИ – Физические товары;-10.277185
2024-08-11;Контент и СМИ – Физические товары;-10.092395
2024-08-04;Контент и СМИ – Физические товары;-11.428572
2024-07-28;Контент и СМИ – Физические товары;-12.480454
2024-07-21;Контент и СМИ – Физические товары;-11.044776
2024-07-14;Контент и СМИ – Физические товары;-12.125089
2024-07-07;Контент и СМИ – Физические товары;-10.447762
2024-06-30;Контент и СМИ – Физические товары;-8.1307745
2024-06-23;Контент и СМИ – Физические товары;-7.5764036
2023-11-12;Контент и СМИ – Физические товары;19.715708
2023-11-05;Контент и СМИ – Физические товары;20.724947
2023-10-29;Контент и СМИ – Физические товары;20.454868
2023-10-22;Контент и СМИ – Физические товары;21.577826
2023-10-15;Контент и СМИ – Физические товары;21.947407
2023-10-08;Контент и СМИ – Физические товары;23.653162
2023-10-01;Контент и СМИ – Физические товары;22.473347
2023-09-24;Контент и СМИ – Физические товары;22.530207
2023-09-17;Контент и СМИ – Физические товары;23.52523
2023-09-10;Контент и СМИ – Физические товары;24.491827
2023-09-03;Контент и СМИ – Физические товары;24.00853
2023-08-27;Контент и СМИ – Физические товары;21.208244
2023-08-20;Контент и СМИ – Физические товары;19.431414
2023-08-13;Контент и СМИ – Физические товары;18.99076
2023-08-06;Контент и СМИ – Физические товары;18.820185
2023-07-30;Контент и СМИ – Физические товары;15.877754
2023-07-23;Контент и СМИ – Физические товары;18.77754
2023-07-16;Контент и СМИ – Физические товары;17.938877
2023-07-09;Контент и СМИ – Физические товары;19.360342
2023-07-02;Контент и СМИ – Физические товары;19.616205
2023-06-25;Контент и СМИ – Физические товары;20.270079
2023-06-18;Контент и СМИ – Физические товары;20.15636
2023-06-11;Контент и СМИ – Физические товары;23.02772
2023-06-04;Контент и СМИ – Физические товары;22.402275
2023-05-28;Контент и СМИ – Физические товары;21.40725
2023-05-21;Контент и СМИ – Физические товары;23.425728
2023-05-14;Контент и СМИ – Физические товары;17.61194
2023-05-07;Контент и СМИ – Физические товары;19.147121
2023-04-30;Контент и СМИ – Физические товары;22.018478
2023-04-23;Контент и СМИ – Физические товары;23.283583
2023-04-16;Контент и СМИ – Физические товары;22.54442
2023-04-09;Контент и СМИ – Физические товары;25.387348
2023-04-02;Контент и СМИ – Физические товары;22.75764
2023-03-26;Контент и СМИ – Физические товары;24.022743
2023-03-19;Контент и СМИ – Физические товары;23.58209
2023-03-12;Контент и СМИ – Физические товары;22.459133
2023-03-05;Контент и СМИ – Физические товары;24.946695
2023-02-26;Контент и СМИ – Физические товары;20.18479
2023-02-19;Контент и СМИ – Физические товары;24.065388
2023-02-12;Контент и СМИ – Физические товары;23.098791
2023-02-05;Контент и СМИ – Физические товары;22.515991
2023-01-29;Контент и СМИ – Физические товары;21.321962
2023-01-22;Контент и СМИ – Физические товары;20.895523
2023-01-15;Контент и СМИ – Физические товары;19.943142
2023-01-08;Контент и СМИ – Физические товары;1.6488984
2023-01-01;Контент и СМИ – Физические товары;28.571428
2022-12-25;Контент и СМИ – Физические товары;30.68941
2022-12-18;Контент и СМИ – Физические товары;27.476902
