date;category;value
2021-10-01;Научная и проф. деятельность;684.2
2021-10-01;Операции с недвижимостью;338.2
2021-10-01;ИТ и связь;508.3
2021-10-01;Гостиницы и общепит;172.5
2021-10-01;Транспортировка и хранение;1432.2
2021-10-01;Строительство;980.3
2021-10-01;Водоснабжение;149.8
2021-10-01;Услуги ЖКХ;966.7
2021-10-01;Обрабатывающие производства;6005
2021-10-01;Добыча полезных ископаемых;2467.1
2021-10-01;Сельское хозяйство;498.8
2021-10-01;Розничная торговля;1869.2
2021-10-01;Оптовая торговля;6826.9
2021-10-01;Торговля автомобилями;859.4
2021-09-01;Спорт и досуг;54.8
2021-09-01;Здравоохранение;336.7
2021-09-01;Образование;71.7
2021-09-01;Все отрасли;23708.9
2021-09-01;Прочее;69.9
2021-09-01;Административная деятельность;222.3
2021-09-01;Научная и проф. деятельность;738.3
2021-09-01;Операции с недвижимостью;347.6
2021-09-01;ИТ и связь;552.1
2021-09-01;Гостиницы и общепит;182.4
2021-09-01;Транспортировка и хранение;1431.3
2021-09-01;Строительство;1053.7
2021-09-01;Водоснабжение;151.6
2021-09-01;Услуги ЖКХ;817.2
2021-09-01;Обрабатывающие производства;5716.9
2021-09-01;Добыча полезных ископаемых;2198.7
2021-09-01;Сельское хозяйство;448.5
2021-09-01;Розничная торговля;1817.2
2021-09-01;Оптовая торговля;6599.8
2021-09-01;Торговля автомобилями;898.2
2021-08-01;Спорт и досуг;46.515686
2021-08-01;Здравоохранение;360.1905
2021-08-01;Образование;48.95572
2021-08-01;Все отрасли;22409.07
2021-08-01;Прочее;53.396458
2021-08-01;Административная деятельность;204.50346
2021-08-01;Научная и проф. деятельность;581.2266
2021-08-01;Операции с недвижимостью;336.42056
2021-08-01;ИТ и связь;461.44052
2021-08-01;Гостиницы и общепит;177.4073
2021-08-01;Транспортировка и хранение;1392.7793
2021-08-01;Строительство;872.83936
2021-08-01;Водоснабжение;147.23772
2021-08-01;Услуги ЖКХ;757.79785
2021-08-01;Обрабатывающие производства;5458.285
2021-08-01;Добыча полезных ископаемых;2109.3457
2021-08-01;Сельское хозяйство;378.29135
2021-08-01;Розничная торговля;1857.835
2021-08-01;Оптовая торговля;6285.2134
2021-08-01;Торговля автомобилями;879.3892
2021-07-01;Спорт и досуг;43.5
2021-07-01;Здравоохранение;321.9
2021-07-01;Образование;39.5
2021-07-01;Все отрасли;21973.8
2021-07-01;Прочее;66.8
2021-07-01;Административная деятельность;185.9
2021-07-01;Научная и проф. деятельность;565
2021-07-01;Операции с недвижимостью;333.2
2021-07-01;ИТ и связь;443.2
2021-07-01;Гостиницы и общепит;166.9
2021-07-01;Транспортировка и хранение;1350.1
2021-07-01;Строительство;908.3
2021-07-01;Водоснабжение;148.6
2021-07-01;Услуги ЖКХ;724.1
2021-07-01;Обрабатывающие производства;5437.2
2021-07-01;Добыча полезных ископаемых;2142.8
2021-07-01;Сельское хозяйство;308.6
2021-07-01;Розничная торговля;1781.1
2021-07-01;Оптовая торговля;6152.1
2021-07-01;Торговля автомобилями;855
2021-06-01;Спорт и досуг;56.586945
2021-06-01;Здравоохранение;313.4721
2021-06-01;Образование;51.96469
2024-03-01;Строительство;1028.929
2024-03-01;Водоснабжение;179.03435
2024-03-01;Услуги ЖКХ;1329.0251
2024-03-01;Обрабатывающие производства;7750.4336
2024-03-01;Добыча полезных ископаемых;2916.3118
2024-03-01;Сельское хозяйство;521.75684
2024-03-01;Розничная торговля;2379.9065
2024-03-01;Оптовая торговля;8253.989
2024-03-01;Торговля автомобилями;1246.5507
2024-02-01;Спорт и досуг;75.9874
2024-02-01;Здравоохранение;317.79037
2024-02-01;Образование;80.48295
2024-02-01;Все отрасли;27781.219
2024-02-01;Прочее;49.438107
2024-02-01;Административная деятельность;329.6263
2024-02-01;Научная и проф. деятельность;711.4827
2024-02-01;Операции с недвижимостью;422.63925
2024-02-01;ИТ и связь;693.848
2024-02-01;Гостиницы и общепит;234.92596
2024-02-01;Транспортировка и хранение;1830.607
2024-02-01;Строительство;893.43976
2024-02-01;Водоснабжение;166.55774
2024-02-01;Услуги ЖКХ;1395.6945
2024-02-01;Обрабатывающие производства;6829.2275
2024-02-01;Добыча полезных ископаемых;2662.499
2024-02-01;Сельское хозяйство;487.3152
2024-02-01;Розничная торговля;2148.2368
2024-02-01;Оптовая торговля;7483.464
2024-02-01;Торговля автомобилями;967.957
2024-01-01;Спорт и досуг;80.64664
2024-01-01;Здравоохранение;262.37524
2024-01-01;Образование;74.9278
2024-01-01;Все отрасли;25917.756
2024-01-01;Прочее;46.57083
2024-01-01;Административная деятельность;310.15494
2024-01-01;Научная и проф. деятельность;679.25684
2024-01-01;Операции с недвижимостью;399.5698
2024-01-01;ИТ и связь;700.5122
2024-01-01;Гостиницы и общепит;214.97615
2024-01-01;Транспортировка и хранение;1857.7887
2024-01-01;Строительство;802.39435
2024-01-01;Водоснабжение;156.95885
2024-01-01;Услуги ЖКХ;1465.2795
2024-01-01;Обрабатывающие производства;6212.243
2024-01-01;Добыча полезных ископаемых;2557.4163
2024-01-01;Сельское хозяйство;445.40677
2024-01-01;Розничная торговля;2095.3372
2024-01-01;Оптовая торговля;6755.602
2024-01-01;Торговля автомобилями;800.3378
2023-12-01;Спорт и досуг;87.32441
2023-12-01;Здравоохранение;480.94168
2023-12-01;Образование;104.50409
2023-12-01;Все отрасли;34556.605
2023-12-01;Прочее;80.78532
2021-06-01;Все отрасли;22304.146
2021-06-01;Прочее;50.92062
2021-04-01;Административная деятельность;176
2021-04-01;Научная и проф. деятельность;580.1
2021-04-01;Операции с недвижимостью;395.1
2021-04-01;ИТ и связь;483
2021-04-01;Гостиницы и общепит;153.8
2021-04-01;Транспортировка и хранение;1203.1
2021-04-01;Строительство;698.2
2021-04-01;Водоснабжение;145.4
2021-04-01;Услуги ЖКХ;953.5
2021-04-01;Обрабатывающие производства;4951.9
2021-04-01;Добыча полезных ископаемых;1838.9
2021-04-01;Сельское хозяйство;346
2021-04-01;Розничная торговля;1659.4
2021-04-01;Оптовая торговля;6124.4
2021-04-01;Торговля автомобилями;969.5
2021-03-01;Спорт и досуг;52.28275
2021-03-01;Здравоохранение;309.63525
2021-03-01;Образование;62.55227
2021-03-01;Все отрасли;20805.164
2021-03-01;Прочее;42.06139
2021-03-01;Административная деятельность;178.40825
2021-03-01;Научная и проф. деятельность;549.67804
2021-03-01;Операции с недвижимостью;334.80948
2021-03-01;ИТ и связь;469.72174
2021-03-01;Гостиницы и общепит;152.69081
2021-03-01;Транспортировка и хранение;1121.1229
2021-03-01;Строительство;662.0476
2021-03-01;Водоснабжение;122.259636
2021-03-01;Услуги ЖКХ;1078.6061
2021-03-01;Обрабатывающие производства;4965.615
2021-03-01;Добыча полезных ископаемых;1780.6803
2021-03-01;Сельское хозяйство;358.25705
2021-03-01;Розничная торговля;1675.8828
2021-03-01;Оптовая торговля;5986.0845
2021-03-01;Торговля автомобилями;902.76764
2021-02-01;Спорт и досуг;38.960808
2021-02-01;Здравоохранение;284.96176
2021-02-01;Образование;59.053585
2021-02-01;Все отрасли;17627.605
2021-02-01;Прочее;41.9308
2021-02-01;Административная деятельность;159.56511
2021-02-01;Научная и проф. деятельность;384.12613
2021-02-01;Операции с недвижимостью;324.17844
2021-02-01;ИТ и связь;392.93872
2021-02-01;Гостиницы и общепит;132.94179
2021-02-01;Транспортировка и хранение;1011.5313
2021-02-01;Строительство;497.40628
2021-02-01;Водоснабжение;115.37719
2021-02-01;Услуги ЖКХ;1112.4614
2021-02-01;Обрабатывающие производства;4018.412
2021-02-01;Добыча полезных ископаемых;1538.9487
2021-02-01;Сельское хозяйство;322.974
2021-02-01;Розничная торговля;1476.5978
2021-02-01;Оптовая торговля;5020.9155
2021-02-01;Торговля автомобилями;694.32385
2021-01-01;Спорт и досуг;38.1
2021-01-01;Здравоохранение;274.5
2021-01-01;Образование;51
2021-01-01;Все отрасли;16693.7
2021-01-01;Прочее;38.8
2021-01-01;Административная деятельность;158.2
2021-01-01;Научная и проф. деятельность;352
2021-01-01;Операции с недвижимостью;368.5
2021-01-01;ИТ и связь;413.3
2021-01-01;Гостиницы и общепит;132.3
2021-01-01;Транспортировка и хранение;1017.8
2021-01-01;Строительство;464.3
2021-01-01;Водоснабжение;114
2021-01-01;Услуги ЖКХ;1113
2021-01-01;Обрабатывающие производства;3575.9
2021-01-01;Добыча полезных ископаемых;1529.5
2021-01-01;Сельское хозяйство;290.4
2021-01-01;Розничная торговля;1542.8
2021-01-01;Оптовая торговля;4660
2021-01-01;Торговля автомобилями;559.3
2020-12-01;Спорт и досуг;43.5
2020-12-01;Здравоохранение;367.8
2020-12-01;Образование;76.8
2020-12-01;Все отрасли;22513.1
2020-12-01;Прочее;43.2
2020-12-01;Административная деятельность;161
2020-12-01;Научная и проф. деятельность;1080.4
2020-12-01;Операции с недвижимостью;299.6
2020-12-01;ИТ и связь;567.9
2020-12-01;Гостиницы и общепит;103.8
2020-12-01;Транспортировка и хранение;1127.6
2020-12-01;Строительство;1139.7
2020-12-01;Водоснабжение;140.3
2020-12-01;Услуги ЖКХ;1108.9
2020-12-01;Обрабатывающие производства;5543.9
2020-12-01;Добыча полезных ископаемых;1531.1
2020-12-01;Сельское хозяйство;427.7
2020-12-01;Розничная торговля;1979.3
2020-12-01;Оптовая торговля;6005.4
2020-12-01;Торговля автомобилями;765.2
2020-11-01;Спорт и досуг;28.6
2020-11-01;Здравоохранение;305.5
2020-11-01;Образование;56.3
2020-11-01;Все отрасли;18568.7
2020-11-01;Прочее;33
2020-11-01;Административная деятельность;136.4
2020-11-01;Научная и проф. деятельность;523.4
2020-11-01;Операции с недвижимостью;252.5
2020-11-01;ИТ и связь;400.6
2020-11-01;Гостиницы и общепит;92.9
2020-11-01;Транспортировка и хранение;1030.6
2020-11-01;Строительство;754.9
2020-11-01;Водоснабжение;123.6
2020-11-01;Услуги ЖКХ;951.6
2020-11-01;Обрабатывающие производства;4483.7
2020-11-01;Добыча полезных ископаемых;1375.7
2020-11-01;Сельское хозяйство;408.6
2020-11-01;Розничная торговля;1624.5
2020-11-01;Оптовая торговля;5287.8
2020-11-01;Торговля автомобилями;698.5
2020-10-01;Спорт и досуг;33.3
2020-10-01;Здравоохранение;278.2
2020-10-01;Образование;57
2020-10-01;Все отрасли;18505.2
2020-10-01;Прочее;32
2020-10-01;Административная деятельность;146.2
2020-10-01;Научная и проф. деятельность;568.6
2020-10-01;Операции с недвижимостью;261.2
2020-10-01;ИТ и связь;387.1
2020-10-01;Гостиницы и общепит;102.4
2020-10-01;Транспортировка и хранение;1058.8
2020-10-01;Строительство;804.2
2020-10-01;Водоснабжение;124.4
2020-10-01;Услуги ЖКХ;827.7
2020-10-01;Обрабатывающие производства;4465.9
2020-10-01;Добыча полезных ископаемых;1351.9
2020-10-01;Сельское хозяйство;438.6
2020-10-01;Розничная торговля;1627.4
2020-10-01;Оптовая торговля;5241.5
2020-10-01;Торговля автомобилями;698.8
2020-09-01;Спорт и досуг;38
2020-09-01;Здравоохранение;271.8
2020-09-01;Образование;60.4
2020-09-01;Все отрасли;17676
2020-09-01;Прочее;33.5
2020-09-01;Административная деятельность;143.4
2020-09-01;Научная и проф. деятельность;505.5
2020-09-01;Операции с недвижимостью;267.7
2020-09-01;ИТ и связь;412.9
2020-09-01;Гостиницы и общепит;103.2
2020-09-01;Транспортировка и хранение;1058.5
2020-09-01;Строительство;743.4
2020-09-01;Водоснабжение;117.9
2020-09-01;Услуги ЖКХ;709
2020-09-01;Обрабатывающие производства;4277.8
2020-09-01;Добыча полезных ископаемых;1337.9
2020-09-01;Сельское хозяйство;379.8
2020-09-01;Розничная торговля;1575.5
2020-09-01;Оптовая торговля;4978.2
2020-09-01;Торговля автомобилями;661.6
2020-08-01;Спорт и досуг;31.930948
2020-08-01;Здравоохранение;265.5818
2020-08-01;Образование;36.78738
2020-08-01;Все отрасли;16654.361
2020-08-01;Прочее;30.079163
2020-08-01;Административная деятельность;136.9776
2020-08-01;Научная и проф. деятельность;397.0773
2020-08-01;Операции с недвижимостью;228.54729
2020-08-01;ИТ и связь;364.99603
2020-08-01;Гостиницы и общепит;95.875626
2020-08-01;Транспортировка и хранение;1026.1605
2020-08-01;Строительство;692.78973
2020-08-01;Водоснабжение;121.600876
2020-08-01;Услуги ЖКХ;672.8598
2020-08-01;Обрабатывающие производства;3975.1052
2020-08-01;Добыча полезных ископаемых;1326.9928
2020-08-01;Сельское хозяйство;312.9209
2020-08-01;Розничная торговля;1630.9355
2020-08-01;Оптовая торговля;4682.608
2020-08-01;Торговля автомобилями;624.53436
2020-07-01;Спорт и досуг;24.5
2020-07-01;Здравоохранение;253.6
2020-07-01;Образование;29.1
2020-07-01;Все отрасли;15955
2020-07-01;Прочее;29.5
2020-07-01;Административная деятельность;126.7
2020-07-01;Научная и проф. деятельность;401
2020-07-01;Операции с недвижимостью;228.3
2020-07-01;ИТ и связь;346
2020-07-01;Гостиницы и общепит;84.8
2020-07-01;Транспортировка и хранение;968
2020-07-01;Строительство;710.4
2020-07-01;Водоснабжение;105.6
2020-07-01;Услуги ЖКХ;646.9
2020-07-01;Обрабатывающие производства;3897.6
2020-07-01;Добыча полезных ископаемых;1238.6
2020-07-01;Сельское хозяйство;278.4
2020-07-01;Розничная торговля;1604.3
2020-07-01;Оптовая торговля;4331.2
2020-07-01;Торговля автомобилями;650.5
2020-06-01;Спорт и досуг;17.483192
2020-06-01;Здравоохранение;228.4925
2020-06-01;Образование;36.2102
2020-06-01;Все отрасли;15656.7705
2020-06-01;Прочее;30.287651
2020-06-01;Административная деятельность;127.07483
2020-06-01;Научная и проф. деятельность;524.9863
2023-02-01;Гостиницы и общепит;176.72575
2023-02-01;Транспортировка и хранение;1500.5066
2023-02-01;Строительство;751.00604
2023-02-01;Водоснабжение;145.80612
2023-02-01;Услуги ЖКХ;1299.94
2023-02-01;Обрабатывающие производства;5103.4497
2023-02-01;Добыча полезных ископаемых;1815.2373
2023-02-01;Сельское хозяйство;401.562
2023-02-01;Розничная торговля;1781.9218
2023-02-01;Оптовая торговля;6070.41
2023-02-01;Торговля автомобилями;598.1529
2023-01-01;Спорт и досуг;54.454056
2023-01-01;Здравоохранение;259.92487
2023-01-01;Образование;66.71316
2023-01-01;Все отрасли;21255.645
2023-01-01;Прочее;35.449505
2023-01-01;Административная деятельность;218.0673
2023-01-01;Научная и проф. деятельность;457.3684
2023-01-01;Операции с недвижимостью;373.06747
2023-01-01;ИТ и связь;543.80066
2023-01-01;Гостиницы и общепит;181.51581
2023-01-01;Транспортировка и хранение;1510.5659
2023-01-01;Строительство;720.4994
2023-01-01;Водоснабжение;136.25023
2023-01-01;Услуги ЖКХ;1366.5409
2023-01-01;Обрабатывающие производства;4847.875
2023-01-01;Добыча полезных ископаемых;1797.5831
2023-01-01;Сельское хозяйство;380.86664
2023-01-01;Розничная торговля;1814.7139
2023-01-01;Оптовая торговля;5949.6416
2023-01-01;Торговля автомобилями;540.7457
2022-12-01;Спорт и досуг;70.40894
2022-12-01;Здравоохранение;415.07822
2022-12-01;Образование;96.609436
2022-12-01;Все отрасли;28824.863
2022-12-01;Прочее;65.76113
2022-12-01;Административная деятельность;256.0859
2022-12-01;Научная и проф. деятельность;1593.7136
2022-12-01;Операции с недвижимостью;426.69913
2022-12-01;ИТ и связь;957.82825
2022-12-01;Гостиницы и общепит;181.68927
2022-12-01;Транспортировка и хранение;1695.7975
2022-12-01;Строительство;1700.0468
2022-12-01;Водоснабжение;180.96213
2022-12-01;Услуги ЖКХ;1360.4098
2022-12-01;Обрабатывающие производства;6678.9517
2022-12-01;Добыча полезных ископаемых;1991.3285
2022-12-01;Сельское хозяйство;500.42978
2022-12-01;Розничная торговля;2242.0007
2022-12-01;Оптовая торговля;7685.3906
2022-12-01;Торговля автомобилями;725.67114
2022-11-01;Спорт и досуг;47.978283
2022-11-01;Здравоохранение;347.80524
2022-11-01;Образование;73.178215
2022-11-01;Все отрасли;24129.191
2022-11-01;Прочее;43.77835
2022-11-01;Административная деятельность;207.09697
2022-11-01;Научная и проф. деятельность;788.9826
2022-11-01;Операции с недвижимостью;342.93365
2022-11-01;ИТ и связь;609.39343
2022-11-01;Гостиницы и общепит;173.65297
2022-11-01;Транспортировка и хранение;1580.279
2022-11-01;Строительство;1154.8301
2022-11-01;Водоснабжение;149.97386
2022-11-01;Услуги ЖКХ;1116.1011
2022-11-01;Обрабатывающие производства;5783.5923
2022-11-01;Добыча полезных ископаемых;2028.414
2022-11-01;Сельское хозяйство;450.64285
2022-11-01;Розничная торговля;1835.0625
2022-11-01;Оптовая торговля;6772.2534
2022-11-01;Торговля автомобилями;623.2416
2022-10-01;Спорт и досуг;47.944912
2022-10-01;Здравоохранение;330.74457
2022-10-01;Образование;72.94594
2022-10-01;Все отрасли;23542.236
2022-10-01;Прочее;49.381107
2022-10-01;Административная деятельность;208.5716
2022-10-01;Научная и проф. деятельность;673.1337
2022-10-01;Операции с недвижимостью;341.2051
2022-10-01;ИТ и связь;551.70374
2022-10-01;Гостиницы и общепит;177.24414
2022-10-01;Транспортировка и хранение;1570.3472
2022-10-01;Строительство;1141.2792
2022-10-01;Водоснабжение;155.0616
2022-10-01;Услуги ЖКХ;971.3584
2022-10-01;Обрабатывающие производства;5579.164
2022-10-01;Добыча полезных ископаемых;2103.5828
2022-10-01;Сельское хозяйство;464.01056
2022-10-01;Розничная торговля;1870.9884
2022-10-01;Оптовая торговля;6648.3105
2022-10-01;Торговля автомобилями;585.25867
2022-09-01;Спорт и досуг;51.46318
2022-09-01;Здравоохранение;321.33334
2022-09-01;Образование;75.976425
2022-09-01;Все отрасли;23532.379
2022-09-01;Прочее;50.26535
2022-09-01;Административная деятельность;220.51767
2022-09-01;Научная и проф. деятельность;721.60077
2022-09-01;Операции с недвижимостью;355.69482
2022-09-01;ИТ и связь;646.28326
2022-09-01;Гостиницы и общепит;177.85736
2022-09-01;Транспортировка и хранение;1570.949
2022-09-01;Строительство;1088.4097
2022-09-01;Водоснабжение;154.0044
2022-09-01;Услуги ЖКХ;840.8373
2022-09-01;Обрабатывающие производства;5482.019
2022-09-01;Добыча полезных ископаемых;1975.6947
2022-09-01;Сельское хозяйство;443.80087
2022-09-01;Розничная торговля;1962.0818
2022-09-01;Оптовая торговля;6804.7764
2022-09-01;Торговля автомобилями;588.8143
2022-08-01;Спорт и досуг;47.9689
2022-08-01;Здравоохранение;325.0065
2022-08-01;Образование;54.894783
2022-08-01;Все отрасли;23308.74
2022-08-01;Прочее;43.430786
2022-08-01;Административная деятельность;208.04846
2022-08-01;Научная и проф. деятельность;562.1186
2022-08-01;Операции с недвижимостью;337.5019
2022-08-01;ИТ и связь;522.56445
2022-08-01;Гостиницы и общепит;174.71034
2022-08-01;Транспортировка и хранение;1607.1006
2022-08-01;Строительство;1035.7445
2022-08-01;Водоснабжение;147.05193
2022-08-01;Услуги ЖКХ;788.4518
2022-08-01;Обрабатывающие производства;5486.427
2022-08-01;Добыча полезных ископаемых;2102.4133
2022-08-01;Сельское хозяйство;405.386
2022-08-01;Розничная торговля;2054.3948
2022-08-01;Оптовая торговля;6831.916
2022-08-01;Торговля автомобилями;573.60913
2022-07-01;Спорт и досуг;48.274593
2022-07-01;Здравоохранение;318.27548
2022-07-01;Образование;45.10769
2022-07-01;Все отрасли;22240.578
2022-07-01;Прочее;45.77866
2022-07-01;Административная деятельность;212.47592
2022-07-01;Научная и проф. деятельность;597.1063
2022-07-01;Операции с недвижимостью;353.70157
2022-07-01;ИТ и связь;520.4555
2022-07-01;Гостиницы и общепит;163.5558
2022-07-01;Транспортировка и хранение;1561.944
2022-07-01;Строительство;1000.0572
2022-07-01;Водоснабжение;132.98422
2022-07-01;Услуги ЖКХ;755.6551
2022-07-01;Обрабатывающие производства;5316.053
2022-07-01;Добыча полезных ископаемых;2074.1448
2022-07-01;Сельское хозяйство;347.49838
2022-07-01;Розничная торговля;2017.5685
2022-07-01;Оптовая торговля;6195.5645
2022-07-01;Торговля автомобилями;534.37683
2022-06-01;Спорт и досуг;60.47374
2022-06-01;Здравоохранение;318.65356
2022-06-01;Образование;60.5503
2022-06-01;Все отрасли;23540.814
2022-06-01;Прочее;45.852432
2022-06-01;Административная деятельность;221.25328
2022-06-01;Научная и проф. деятельность;679.6299
2022-06-01;Операции с недвижимостью;384.1583
2022-06-01;ИТ и связь;606.7612
2022-06-01;Гостиницы и общепит;155.68599
2022-06-01;Транспортировка и хранение;1478.1952
2022-06-01;Строительство;972.30756
2022-06-01;Водоснабжение;141.29434
2022-06-01;Услуги ЖКХ;745.3453
2022-06-01;Обрабатывающие производства;5555.1123
2022-06-01;Добыча полезных ископаемых;2243.4724
2022-06-01;Сельское хозяйство;358.69025
2022-06-01;Розничная торговля;1975.199
2022-06-01;Оптовая торговля;6982.1777
2022-06-01;Торговля автомобилями;556.0004
2022-05-01;Спорт и досуг;47.01258
2022-05-01;Здравоохранение;314.36847
2022-05-01;Образование;59.6761
2022-05-01;Все отрасли;22696.547
2022-05-01;Прочее;41.060913
2022-05-01;Административная деятельность;201.3702
2022-05-01;Научная и проф. деятельность;493.67215
2022-05-01;Операции с недвижимостью;342.33615
2022-05-01;ИТ и связь;487.71136
2022-05-01;Гостиницы и общепит;144.4653
2022-05-01;Транспортировка и хранение;1392.0549
2022-05-01;Строительство;825.0896
2022-05-01;Водоснабжение;160.88623
2022-05-01;Услуги ЖКХ;828.6395
2022-05-01;Обрабатывающие производства;5566.1343
2022-05-01;Добыча полезных ископаемых;2407.3064
2022-05-01;Сельское хозяйство;378.25467
2022-05-01;Розничная торговля;1847.5345
2022-05-01;Оптовая торговля;6642.437
2022-05-01;Торговля автомобилями;516.53687
2022-04-01;Спорт и досуг;51.41141
2020-06-01;Операции с недвижимостью;226.41104
2020-06-01;ИТ и связь;364.00012
2019-12-01;Водоснабжение;108.3694
2019-12-01;Услуги ЖКХ;1051.2858
2019-12-01;Обрабатывающие производства;4787.4688
2019-12-01;Добыча полезных ископаемых;1551.7152
2019-12-01;Сельское хозяйство;340.0283
2019-12-01;Розничная торговля;1856.0912
2019-12-01;Оптовая торговля;5259.1963
2019-12-01;Торговля автомобилями;722.60657
2019-11-01;Спорт и досуг;26.91586
2019-11-01;Здравоохранение;261.84976
2019-11-01;Образование;55.982506
2019-11-01;Все отрасли;17447.535
2019-11-01;Прочее;47.03781
2019-11-01;Административная деятельность;120.85988
2019-11-01;Научная и проф. деятельность;531.986
2019-11-01;Операции с недвижимостью;253.21672
2019-11-01;ИТ и связь;343.08353
2019-11-01;Гостиницы и общепит;111.223236
2019-11-01;Транспортировка и хранение;1118.8235
2019-11-01;Строительство;651.99756
2019-11-01;Водоснабжение;94.77306
2019-11-01;Услуги ЖКХ;948.2043
2019-11-01;Обрабатывающие производства;4155.434
2019-11-01;Добыча полезных ископаемых;1442.6205
2019-11-01;Сельское хозяйство;321.5904
2019-11-01;Розничная торговля;1570.5529
2019-11-01;Оптовая торговля;4762.8257
2019-11-01;Торговля автомобилями;628.55817
2019-10-01;Спорт и досуг;28.770002
2019-10-01;Здравоохранение;250.4423
2019-10-01;Образование;58.09606
2019-10-01;Все отрасли;17342.217
2019-10-01;Прочее;55.31074
2019-10-01;Административная деятельность;122.73365
2019-10-01;Научная и проф. деятельность;474.90805
2019-10-01;Операции с недвижимостью;237.68161
2019-10-01;ИТ и связь;333.04196
2019-10-01;Гостиницы и общепит;118.404
2019-10-01;Транспортировка и хранение;1179.4048
2019-10-01;Строительство;693.62823
2019-10-01;Водоснабжение;100.50606
2019-10-01;Услуги ЖКХ;826.70026
2019-10-01;Обрабатывающие производства;4338.632
2019-10-01;Добыча полезных ископаемых;1495.6191
2019-10-01;Сельское хозяйство;347.14682
2019-10-01;Розничная торговля;1506.8461
2019-10-01;Оптовая торговля;4543.5483
2019-10-01;Торговля автомобилями;630.79736
2019-09-01;Спорт и досуг;28.522482
2019-09-01;Здравоохранение;242.32983
2019-09-01;Образование;57.39592
2019-09-01;Все отрасли;16854.059
2019-09-01;Прочее;44.69405
2019-09-01;Административная деятельность;131.03911
2019-09-01;Научная и проф. деятельность;458.94815
2019-09-01;Операции с недвижимостью;232.31853
2019-09-01;ИТ и связь;345.31577
2019-09-01;Гостиницы и общепит;120.87905
2019-09-01;Транспортировка и хранение;1188.909
2019-09-01;Строительство;688.6863
2019-09-01;Водоснабжение;103.122925
2019-09-01;Услуги ЖКХ;682.3164
2019-09-01;Обрабатывающие производства;4153.8823
2019-09-01;Добыча полезных ископаемых;1480.8528
2019-09-01;Сельское хозяйство;311.69464
2019-09-01;Розничная торговля;1499.9862
2019-09-01;Оптовая торговля;4473.696
2019-09-01;Торговля автомобилями;609.47
2019-08-01;Спорт и досуг;22.532385
2019-08-01;Здравоохранение;250.74495
2019-08-01;Образование;39.038597
2019-08-01;Все отрасли;16457.477
2019-08-01;Прочее;48.864014
2019-08-01;Административная деятельность;123.90852
2019-08-01;Научная и проф. деятельность;384.57718
2019-08-01;Операции с недвижимостью;225.67532
2019-08-01;ИТ и связь;311.3224
2019-08-01;Гостиницы и общепит;127.79506
2019-08-01;Транспортировка и хранение;1200.1262
2019-08-01;Строительство;635.78253
2019-08-01;Водоснабжение;105.30945
2019-08-01;Услуги ЖКХ;647.3258
2019-08-01;Обрабатывающие производства;4050.0215
2019-08-01;Добыча полезных ископаемых;1506.8868
2019-08-01;Сельское хозяйство;275.6881
2019-08-01;Розничная торговля;1543.9797
2019-08-01;Оптовая торговля;4372.184
2019-08-01;Торговля автомобилями;585.71436
2019-07-01;Спорт и досуг;20.99979
2019-07-01;Здравоохранение;249.1774
2019-07-01;Образование;35.32096
2019-07-01;Все отрасли;16737.14
2019-07-01;Прочее;48.864727
2019-07-01;Административная деятельность;128.36162
2019-07-01;Научная и проф. деятельность;924.8247
2019-07-01;Операции с недвижимостью;247.39261
2019-07-01;ИТ и связь;310.54465
2019-07-01;Гостиницы и общепит;118.175766
2019-07-01;Транспортировка и хранение;1141.1711
2019-07-01;Строительство;640.61
2019-07-01;Водоснабжение;104.17395
2019-07-01;Услуги ЖКХ;635.2442
2019-07-01;Обрабатывающие производства;4084.036
2019-07-01;Добыча полезных ископаемых;1494.1389
2019-07-01;Сельское хозяйство;262.5794
2019-07-01;Розничная торговля;1508.2767
2019-07-01;Оптовая торговля;4192.483
2019-07-01;Торговля автомобилями;590.7652
2019-06-01;Спорт и досуг;24.653582
2019-06-01;Здравоохранение;252.80919
2019-06-01;Образование;45.515297
2019-06-01;Все отрасли;15984.148
2019-06-01;Прочее;40.965836
2019-06-01;Административная деятельность;118.97829
2019-06-01;Научная и проф. деятельность;423.87573
2019-06-01;Операции с недвижимостью;231.91464
2019-06-01;ИТ и связь;328.1276
2019-06-01;Гостиницы и общепит;119.749756
2019-06-01;Транспортировка и хранение;1096.8047
2019-06-01;Строительство;589.5955
2019-06-01;Водоснабжение;95.910385
2019-06-01;Услуги ЖКХ;630.39355
2019-06-01;Обрабатывающие производства;4020.7334
2019-06-01;Добыча полезных ископаемых;1493.3846
2019-06-01;Сельское хозяйство;240.38118
2019-06-01;Розничная торговля;1488.4448
2019-06-01;Оптовая торговля;4152.34
2019-06-01;Торговля автомобилями;589.5708
2019-05-01;Спорт и досуг;21.517458
2019-05-01;Здравоохранение;248.55766
2019-05-01;Образование;45.500164
2019-05-01;Все отрасли;15566.021
2019-05-01;Прочее;38.95981
2019-05-01;Административная деятельность;116.68413
2019-05-01;Научная и проф. деятельность;294.4823
2019-05-01;Операции с недвижимостью;232.7387
2019-05-01;ИТ и связь;293.06433
2019-05-01;Гостиницы и общепит;111.47034
2019-05-01;Транспортировка и хранение;1088.6587
2019-05-01;Строительство;519.5654
2019-05-01;Водоснабжение;99.112656
2019-05-01;Услуги ЖКХ;698.48334
